"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,57.3,,
"MEX","Mexico","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,58,,
"NLD","Netherlands","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,62.6,,
"NZL","New Zealand","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,67.7,,
"NOR","Norway","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,61.8,,
"POL","Poland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,54.4,,
"PRT","Portugal","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,54.5,,
"SVK","Slovak Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,56.3,,
"ESP","Spain","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,50.4,,
"SWE","Sweden","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,68.3,,
"CHE","Switzerland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,65.2,,
"TUR","Türkiye","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,45.7,,
"GBR","United Kingdom","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,61.1,,
"USA","United States","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,60.8,,
"CHL","Chile","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,55.2,,
"EST","Estonia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,60.8,,
"ISR","Israel","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,61.1,,
"LVA","Latvia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,57.4,,
"LTU","Lithuania","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,58.2,,
"SVN","Slovenia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,55.5,,
"AUS","Australia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,60.8,,
"AUT","Austria","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,57.5,,
"BEL","Belgium","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,50.8,,
"CAN","Canada","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,58,,
"CZE","Czech Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,58.3,,
"DNK","Denmark","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,58.6,,
"FIN","Finland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,54.7,,
"FRA","France","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,50.2,,
"GRC","Greece","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,42.7,,
"HUN","Hungary","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,54.5,,
"ISL","Iceland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,72.4,,
"IRL","Ireland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,57.9,,
"ITA","Italy","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,44.1,,
"JPN","Japan","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,60.3,,
"KOR","Korea","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,60.1,,
"LUX","Luxembourg","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,56.7,,
"MEX","Mexico","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,55.1,,
"NLD","Netherlands","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,62.1,,
"NZL","New Zealand","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,67,,
"NOR","Norway","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,61,,
"POL","Poland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,54.3,,
"PRT","Portugal","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,53.3,,
"SVK","Slovak Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,55.1,,
"ESP","Spain","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,48.5,,
"SWE","Sweden","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,67.2,,
"CHE","Switzerland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,64.6,,
"TUR","Türkiye","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,42.8,,
"GBR","United Kingdom","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,60.5,,
"USA","United States","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,56.8,,
"CHL","Chile","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,50.1,,
"EST","Estonia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,59.4,,
"ISR","Israel","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,59.1,,
"LVA","Latvia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,56.7,,
"LTU","Lithuania","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,57.3,,
"SVN","Slovenia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,54.9,,
"AUS","Australia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,62.5,,
"AUT","Austria","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,57.4,,
"BEL","Belgium","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,51.1,,
"CAN","Canada","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,60.2,,
"CZE","Czech Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,58.1,,
"DNK","Denmark","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,59.5,,
"FIN","Finland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,62.4,,
"FRA","France","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,51.5,,
"DEU","Germany","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,58.3,,
"DEU","Germany","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,58.4,,
"GRC","Greece","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,43.3,,
"HUN","Hungary","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,63,,
"ISL","Iceland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,74.1,,
"IRL","Ireland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,59.7,,
"ITA","Italy","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,44,,
"JPN","Japan","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,60.4,,
"KOR","Korea","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,60.5,,
"LUX","Luxembourg","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,58.7,,
"MEX","Mexico","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,56.4,,
"NLD","Netherlands","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,64.2,,
"NZL","New Zealand","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,68.1,,
"NOR","Norway","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,63.6,,
"POL","Poland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,55.3,,
"PRT","Portugal","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,55.3,,
"SVK","Slovak Republic","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,56.5,,
"ESP","Spain","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,49.9,,
"SWE","Sweden","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,67.3,,
"CHE","Switzerland","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,63.9,,
"TUR","Türkiye","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,45.2,,
"GBR","United Kingdom","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,59.9,,
"USA","United States","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,58.4,,
"CHL","Chile","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,52.1,,
"EST","Estonia","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,59.8,,
"ISR","Israel","EMP2","Employment/population ratio, by sex and age group","ALL_PERSONS","All persons","TOTAL","Total","2021","2021","PC","Percentage","0","Units",,,58.7,,
